-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00853469 -0.0282346
-0.00839401 -0.0282304
-0.00764725 -0.0282094
-0.00495254 -0.0281303
-0.00139254 -0.0280106
0.00260025 -0.027875
0.00622529 -0.0277563
0.0112899 -0.0276029
0.0168419 -0.0274496
0.0215609 -0.0273295
0.0271353 -0.0272052
0.0317466 -0.0271128
0.0365422 -0.0270304
0.0398765 -0.0269816
0.0421607 -0.0269523
0.0435897 -0.026933
0.0445965 -0.0269196
0.0450837 -0.0269133
0.0451378 -0.0269126
0.0447806 -0.0269176
0.0438929 -0.026932
0.0423883 -0.026961
0.0406997 -0.0269981
0.0378747 -0.0270663
0.0353203 -0.0271267
0.0316834 -0.0272074
0.0278625 -0.0272943
0.0243232 -0.0273808
0.019572 -0.0275096
0.0152323 -0.0276373
0.00990824 -0.0278069
0.00536351 -0.0279584
-6.82759e-05 -0.0281468
-0.00474255 -0.0283117
-0.0103689 -0.0285129
-0.016071 -0.0287154
-0.020821 -0.0288844
-0.0264041 -0.0290829
-0.0311974 -0.0292513
-0.0367158 -0.0294403
-0.0413688 -0.0295947
-0.0467686 -0.0297672
-0.051476 -0.0299119
-0.0570603 -0.0300754
-0.0627854 -0.0302371
-0.067569 -0.030367
-0.0732404 -0.0305139
-0.07823 -0.0306386
-0.0841398 -0.0307787
-0.0890647 -0.0308894
-0.0948775 -0.0310079
-0.099792 -0.031099
-0.10567 -0.0311985
-0.111451 -0.031289
-0.116236 -0.0313597
-0.121898 -0.0314409
-0.126607 -0.03151
-0.132171 -0.0315982
-0.136674 -0.0316749
-0.141903 -0.0317728
-0.146655 -0.0318658
-0.151905 -0.0319805
-0.156332 -0.0320822
-0.161538 -0.0322005
-0.166636 -0.0323132
-0.170717 -0.0324043
